[ INFO ] Mode: classify
[ INFO ] Input file: data/databases/problema_real2.txt
[ INFO ] Creating network with 2 layers
[ INFO ]     Neurons per layer: 9 1 
[ INFO ]     Thresholds: 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
---Epoca 0--
-0.358201	-0.000279	0.039277	-0.279279	-0.398569	-0.070417	-0.324343	-0.389091	0.498412	

-0.360608	-0.013375	0.026195	-0.286850	-0.402971	-0.083622	-0.334356	-0.392502	0.477949	

-0.360608	-0.028638	0.013591	-0.296347	-0.409653	-0.097877	-0.337127	-0.393633	0.455336	

-0.370174	-0.038757	0.001446	-0.302130	-0.413391	-0.107087	-0.338531	-0.398150	0.437267	

-0.371355	-0.052107	-0.015338	-0.307751	-0.416713	-0.116900	-0.339869	-0.406180	0.417191	

-0.370432	-0.042770	-0.008392	-0.305710	-0.415786	-0.111684	-0.339018	-0.405395	0.432885	

-0.361208	-0.028881	0.004461	-0.298318	-0.410092	-0.103171	-0.338224	-0.399421	0.455287	

-0.359259	-0.021097	0.014778	-0.295337	-0.408800	-0.095372	-0.334186	-0.398869	0.471848	

-0.359259	-0.037961	0.005406	-0.300863	-0.419567	-0.105198	-0.342274	-0.398869	0.452792	

-0.357456	-0.029375	0.013701	-0.297490	-0.419567	-0.099486	-0.340775	-0.398103	0.468124	

-0.369743	-0.039739	0.013701	-0.302310	-0.419567	-0.109040	-0.344143	-0.404262	0.452056	

-0.367815	-0.031627	0.020685	-0.299852	-0.417747	-0.103032	-0.340232	-0.404262	0.468444	

-0.361798	-0.019968	0.033093	-0.299852	-0.417747	-0.095441	-0.334415	-0.391989	0.488899	

-0.364431	-0.039432	0.016955	-0.308130	-0.420920	-0.110279	-0.339841	-0.393107	0.466526	

-0.374585	-0.053782	0.004220	-0.308130	-0.420920	-0.120859	-0.341610	-0.399581	0.444947	

-0.363528	-0.033643	0.018747	-0.296852	-0.410065	-0.106973	-0.334272	-0.390183	0.471800	

-0.363528	-0.026185	0.028136	-0.296852	-0.410065	-0.102971	-0.333335	-0.390183	0.483732	

-0.363528	-0.017307	0.037747	-0.290654	-0.407134	-0.093136	-0.329565	-0.389904	0.500483	

-0.353322	-0.003644	0.053391	-0.282846	-0.404366	-0.080692	-0.327056	-0.379782	0.522171	

-0.348900	0.005980	0.063251	-0.282846	-0.404366	-0.072938	-0.326632	-0.373768	0.537207	

-0.348900	0.015883	0.072638	-0.275571	-0.404366	-0.064344	-0.324923	-0.373094	0.550681	

-0.347673	0.023129	0.079048	-0.275571	-0.404366	-0.060366	-0.324527	-0.371704	0.561107	

-0.336491	0.031526	0.089436	-0.275571	-0.404366	-0.054794	-0.324128	-0.365631	0.576950	

-0.342547	0.014279	0.074245	-0.275571	-0.404366	-0.063924	-0.326315	-0.382363	0.551209	

-0.333781	0.032348	0.086460	-0.275571	-0.404366	-0.056679	-0.322553	-0.368082	0.569836	

-0.329895	0.038029	0.093824	-0.271871	-0.403257	-0.050732	-0.320940	-0.367421	0.583049	

-0.331463	0.022442	0.074605	-0.278266	-0.407823	-0.064432	-0.324637	-0.375859	0.556404	

-0.328025	0.036247	0.087776	-0.273737	-0.407823	-0.058227	-0.320882	-0.371963	0.571012	

-0.325240	0.044592	0.094956	-0.273737	-0.407823	-0.053358	-0.320043	-0.368215	0.582850	

-0.314834	0.052907	0.105397	-0.270553	-0.407823	-0.047267	-0.316138	-0.357895	0.600541	

-0.313680	0.057174	0.110061	-0.268983	-0.407220	-0.042487	-0.315769	-0.357241	0.610351	

-0.313680	0.063051	0.114983	-0.265723	-0.407220	-0.038242	-0.315432	-0.357098	0.618929	

-0.313058	0.068968	0.121912	-0.260968	-0.405572	-0.032762	-0.314805	-0.356570	0.629496	

-0.311239	0.078813	0.127658	-0.259422	-0.403988	-0.028015	-0.313832	-0.354336	0.639805	

-0.316651	0.062405	0.112072	-0.263409	-0.405728	-0.038482	-0.321690	-0.355358	0.609135	

-0.313422	0.066613	0.118970	-0.263409	-0.405728	-0.035769	-0.321260	-0.354291	0.618283	

-0.313422	0.045858	0.118970	-0.263409	-0.405728	-0.052041	-0.332241	-0.356296	0.588203	

-0.322952	0.024914	0.103036	-0.268269	-0.410980	-0.064423	-0.337261	-0.367868	0.565061	

-0.322158	0.033410	0.109226	-0.264358	-0.408557	-0.058655	-0.333098	-0.367868	0.578546	

-0.323693	0.017499	0.095543	-0.272705	-0.413367	-0.072299	-0.339936	-0.371780	0.552463	

-0.322866	0.027333	0.104064	-0.269052	-0.410378	-0.067253	-0.335437	-0.371312	0.566512	

-0.320108	0.032257	0.112713	-0.266355	-0.409601	-0.060352	-0.335032	-0.370530	0.578236	

-0.328626	0.014879	0.097790	-0.275045	-0.417451	-0.072130	-0.341295	-0.377081	0.557547	

-0.330103	0.002957	0.080921	-0.281319	-0.422792	-0.085222	-0.342956	-0.386284	0.532448	

-0.329119	0.014246	0.088323	-0.281319	-0.422792	-0.078567	-0.338607	-0.374856	0.549172	

-0.329119	-0.003129	0.072244	-0.286924	-0.422792	-0.090010	-0.340713	-0.381862	0.521149	

-0.335849	-0.018688	0.056490	-0.296305	-0.425172	-0.101945	-0.342745	-0.387201	0.498268	

-0.343126	-0.038276	0.040941	-0.296305	-0.425172	-0.112854	-0.344506	-0.402666	0.477649	

-0.339892	-0.029113	0.051156	-0.292090	-0.423417	-0.104223	-0.337690	-0.400527	0.495975	

-0.336628	-0.023841	0.058207	-0.292090	-0.423417	-0.097193	-0.335836	-0.399603	0.509850	

-0.336628	-0.016591	0.068214	-0.285222	-0.421757	-0.088891	-0.334194	-0.398331	0.525111	

-0.336628	-0.031366	0.055347	-0.289608	-0.426669	-0.099384	-0.347136	-0.399870	0.502026	

-0.335703	-0.024763	0.063595	-0.285992	-0.424532	-0.090739	-0.344498	-0.398036	0.517748	

-0.318995	-0.013183	0.076489	-0.274194	-0.424532	-0.078821	-0.343565	-0.389296	0.539596	

-0.325086	-0.030787	0.061635	-0.274194	-0.424532	-0.090858	-0.355768	-0.389728	0.513709	

-0.324399	-0.024589	0.068920	-0.274194	-0.424532	-0.084323	-0.355174	-0.388753	0.525402	

-0.323453	-0.015910	0.076825	-0.266801	-0.421150	-0.075820	-0.352861	-0.387950	0.541475	

-0.323453	-0.028399	0.060445	-0.266801	-0.421150	-0.085711	-0.359596	-0.404206	0.517685	

-0.314377	-0.019238	0.071827	-0.266801	-0.421150	-0.075134	-0.356244	-0.392634	0.536973	

-0.326218	-0.032882	0.061560	-0.266801	-0.421150	-0.086234	-0.366138	-0.397107	0.514605	

-0.335920	-0.044118	0.048717	-0.274841	-0.423928	-0.094806	-0.371086	-0.400543	0.493989	

-0.327963	-0.030880	0.062974	-0.266917	-0.423928	-0.085590	-0.368503	-0.394746	0.513314	

-0.327142	-0.024113	0.070522	-0.264825	-0.421619	-0.080766	-0.366066	-0.394513	0.527266	

-0.334967	-0.041881	0.059930	-0.272236	-0.428448	-0.091443	-0.367494	-0.400847	0.508264	

-0.334215	-0.036326	0.068094	-0.268788	-0.427965	-0.084858	-0.367369	-0.400635	0.521033	

-0.331304	-0.028984	0.078102	-0.266148	-0.426307	-0.077383	-0.364037	-0.395960	0.537533	

-0.327917	-0.018478	0.088129	-0.262262	-0.424606	-0.071184	-0.363355	-0.394521	0.551925	

-0.317848	-0.006780	0.099042	-0.253893	-0.422492	-0.061802	-0.360951	-0.388497	0.570945	

-0.309475	-0.002273	0.109413	-0.248042	-0.422492	-0.054071	-0.360829	-0.383226	0.586760	

-0.308777	0.002890	0.116028	-0.244006	-0.421412	-0.047420	-0.359192	-0.382632	0.598629	

-0.314084	-0.024476	0.097788	-0.244006	-0.421412	-0.061089	-0.362621	-0.386642	0.568557	

-0.326811	-0.038088	0.087443	-0.251218	-0.427187	-0.072321	-0.367732	-0.391750	0.550527	

-0.325116	-0.028799	0.087443	-0.251218	-0.427187	-0.064058	-0.366343	-0.386950	0.564928	

-0.322920	-0.024194	0.094380	-0.247733	-0.426525	-0.058549	-0.365200	-0.386535	0.577374	

-0.313691	-0.010772	0.105525	-0.242504	-0.424465	-0.050521	-0.364560	-0.379562	0.594806	

-0.325873	-0.026303	0.105525	-0.242504	-0.424465	-0.062094	-0.365720	-0.386896	0.568921	

-0.323506	-0.019462	0.110362	-0.239821	-0.422975	-0.055938	-0.363876	-0.385779	0.582334	

-0.333969	-0.040141	0.093960	-0.247603	-0.428888	-0.067370	-0.367152	-0.391708	0.560099	

-0.330288	-0.030520	0.104217	-0.245257	-0.425634	-0.059910	-0.364714	-0.388319	0.575742	

-0.330288	-0.055020	0.090829	-0.253176	-0.433649	-0.075142	-0.369194	-0.391206	0.550995	

-0.323209	-0.039575	0.102996	-0.246757	-0.429073	-0.066383	-0.362676	-0.385188	0.571053	

-0.319503	-0.029415	0.110743	-0.244867	-0.424772	-0.059927	-0.359656	-0.382563	0.586805	

-0.314400	-0.022043	0.121407	-0.239229	-0.424772	-0.052236	-0.355978	-0.380877	0.601261	

-0.312229	-0.015091	0.126450	-0.237999	-0.423536	-0.046827	-0.353099	-0.380056	0.613564	

-0.304598	-0.006464	0.133681	-0.237999	-0.423536	-0.041607	-0.352174	-0.376813	0.626538	

-0.303946	0.000021	0.139132	-0.235449	-0.422147	-0.036023	-0.350337	-0.375704	0.637622	

-0.299469	0.008315	0.148488	-0.231492	-0.422147	-0.027858	-0.347296	-0.365812	0.652842	

-0.298214	0.014292	0.156012	-0.227009	-0.420128	-0.021750	-0.346530	-0.364566	0.663515	

-0.298214	0.017937	0.162302	-0.227009	-0.420128	-0.017614	-0.342943	-0.354762	0.676304	

-0.292013	0.025842	0.170725	-0.227009	-0.420128	-0.012705	-0.341081	-0.345319	0.689479	

-0.284010	0.032212	0.177619	-0.222062	-0.420128	-0.004189	-0.340827	-0.340990	0.701848	

-0.296904	0.009196	0.158112	-0.222062	-0.420128	-0.022576	-0.343220	-0.352472	0.670534	

-0.296381	0.013647	0.163365	-0.220994	-0.419392	-0.019220	-0.341016	-0.351434	0.679435	

-0.292129	0.020513	0.170475	-0.220994	-0.419392	-0.013034	-0.338291	-0.348680	0.689760	

-0.292129	0.000619	0.148540	-0.220994	-0.419392	-0.030508	-0.341298	-0.349854	0.654549	

-0.293709	-0.016164	0.137534	-0.231735	-0.424693	-0.043835	-0.351434	-0.352987	0.627696	

-0.293170	-0.012091	0.143237	-0.228623	-0.424292	-0.039578	-0.350989	-0.352682	0.636850	

-0.289470	-0.003347	0.149837	-0.224220	-0.422211	-0.034216	-0.349200	-0.351633	0.649431	

-0.294453	-0.021419	0.133172	-0.231279	-0.428552	-0.047850	-0.354879	-0.354457	0.621194	

-0.293808	-0.014782	0.140186	-0.227000	-0.427593	-0.041474	-0.354021	-0.353177	0.632164	

-0.292718	-0.009779	0.144894	-0.224036	-0.426979	-0.037995	-0.353824	-0.353177	0.641429	

-0.304975	-0.029835	0.128241	-0.232371	-0.426979	-0.050572	-0.357883	-0.363596	0.615382	

-0.300246	-0.022801	0.135929	-0.228083	-0.425902	-0.044422	-0.357631	-0.360023	0.628780	

-0.299721	-0.019188	0.141193	-0.226478	-0.425481	-0.040886	-0.356850	-0.359577	0.637700	

-0.299233	-0.014706	0.147181	-0.224901	-0.425481	-0.037533	-0.355709	-0.359162	0.646001	

-0.298796	-0.009584	0.152170	-0.224901	-0.425481	-0.033097	-0.355208	-0.358296	0.653424	

-0.298252	-0.005326	0.156874	-0.222586	-0.425032	-0.030407	-0.353612	-0.357679	0.662681	

-0.297290	-0.001892	0.156874	-0.222586	-0.425032	-0.030407	-0.352823	-0.357679	0.670857	

-0.289967	0.008192	0.165446	-0.222586	-0.425032	-0.025267	-0.352270	-0.350831	0.683306	

-0.304126	-0.013321	0.149169	-0.222586	-0.425032	-0.040917	-0.352925	-0.360861	0.653217	

-0.303154	-0.009684	0.154183	-0.221016	-0.424514	-0.037345	-0.352392	-0.360723	0.661483	

-0.303154	-0.003232	0.161234	-0.218046	-0.421911	-0.032659	-0.350459	-0.360211	0.671725	

-0.309145	-0.019146	0.146624	-0.222629	-0.425583	-0.043626	-0.362049	-0.370396	0.646262	

-0.304283	-0.008539	0.155432	-0.216981	-0.423304	-0.034162	-0.359149	-0.369019	0.660038	

-0.304283	0.006460	0.166518	-0.211432	-0.417872	-0.022145	-0.351145	-0.358326	0.677378	

-0.299760	0.012282	0.174802	-0.209455	-0.417872	-0.018429	-0.350409	-0.353382	0.688363	

-0.295367	0.021243	0.182147	-0.206094	-0.414518	-0.012141	-0.349468	-0.349441	0.700809	

-0.294086	0.025672	0.186788	-0.206094	-0.414518	-0.009652	-0.348923	-0.347142	0.708069	

-0.294086	0.029059	0.191035	-0.203438	-0.413811	-0.006237	-0.348469	-0.346810	0.714711	

-0.305740	-0.003135	0.172089	-0.203438	-0.413811	-0.021443	-0.351994	-0.352313	0.681691	

-0.305300	-0.003135	0.176263	-0.200817	-0.413811	-0.017872	-0.350999	-0.352188	0.689180	

-0.304933	0.000483	0.179842	-0.199070	-0.413811	-0.015325	-0.350664	-0.352188	0.695417	

-0.301777	0.006759	0.187404	-0.195852	-0.412480	-0.009073	-0.349871	-0.348434	0.706145	

-0.305510	-0.010375	0.166598	-0.195852	-0.412480	-0.021841	-0.352323	-0.364827	0.674416	

-0.304511	-0.006850	0.171194	-0.193898	-0.411978	-0.017764	-0.350804	-0.364686	0.682910	

-0.319715	-0.026236	0.148418	-0.193898	-0.411978	-0.031439	-0.353301	-0.365224	0.650601	

-0.319715	-0.042095	0.132419	-0.205182	-0.414285	-0.046711	-0.358926	-0.365732	0.620102	

-0.310325	-0.032879	0.145028	-0.205182	-0.414285	-0.038276	-0.358232	-0.358476	0.634615	

-0.318762	-0.048944	0.129509	-0.205182	-0.414285	-0.054437	-0.360474	-0.368038	0.605928	

-0.325469	-0.067756	0.129509	-0.205182	-0.414285	-0.068412	-0.363200	-0.368989	0.577424	

-0.324874	-0.064168	0.134646	-0.205182	-0.414285	-0.065129	-0.361742	-0.368146	0.587531	

-0.324874	-0.085353	0.121911	-0.214363	-0.414285	-0.079862	-0.379984	-0.369716	0.563993	

-0.315816	-0.077569	0.131448	-0.214363	-0.414285	-0.073692	-0.379092	-0.359165	0.581102	

-0.315816	-0.096602	0.115728	-0.225986	-0.414285	-0.088546	-0.380557	-0.359649	0.552044	

-0.315816	-0.083334	0.127943	-0.225986	-0.414285	-0.077576	-0.367341	-0.352682	0.570218	

-0.312589	-0.077093	0.135814	-0.221596	-0.412858	-0.070809	-0.365185	-0.352453	0.583936	

-0.321269	-0.100949	0.120090	-0.221596	-0.412858	-0.079423	-0.365721	-0.368030	0.559342	

-0.321269	-0.125366	0.098064	-0.228056	-0.412858	-0.092630	-0.369660	-0.376642	0.533504	

-0.321269	-0.119240	0.105449	-0.225293	-0.412858	-0.092630	-0.367126	-0.376642	0.545516	

-0.319931	-0.114121	0.111976	-0.223359	-0.412858	-0.088002	-0.367092	-0.376453	0.556892	

-0.316333	-0.107240	0.123004	-0.216173	-0.411882	-0.079412	-0.365238	-0.374414	0.572181	

-0.323466	-0.121306	0.108295	-0.223206	-0.411882	-0.091085	-0.371264	-0.380072	0.547930	

-0.334260	-0.138636	0.095928	-0.229526	-0.411882	-0.104455	-0.374094	-0.387548	0.527541	

-0.342131	-0.148539	0.086714	-0.235950	-0.415631	-0.111954	-0.379367	-0.394239	0.514160	

-0.342131	-0.164870	0.068729	-0.235950	-0.415631	-0.123696	-0.386447	-0.398810	0.489226	

-0.356631	-0.174730	0.057539	-0.235950	-0.415631	-0.132512	-0.389580	-0.404183	0.470265	

-0.345339	-0.155259	0.071026	-0.226900	-0.409472	-0.120742	-0.382449	-0.385900	0.497688	

-0.345339	-0.146887	0.079063	-0.226900	-0.409472	-0.115211	-0.378701	-0.383386	0.512774	

-0.351560	-0.160635	0.064847	-0.226900	-0.409472	-0.127536	-0.386630	-0.389026	0.491623	

-0.348410	-0.153139	0.074795	-0.221546	-0.407236	-0.119051	-0.382720	-0.387836	0.509471	

-0.347456	-0.145272	0.083836	-0.218139	-0.407236	-0.112476	-0.375677	-0.387566	0.525692	

-0.349959	-0.156441	0.069886	-0.227713	-0.412039	-0.123160	-0.381427	-0.390403	0.504417	

-0.349959	-0.149903	0.076465	-0.227713	-0.412039	-0.118935	-0.380000	-0.389539	0.517364	

-0.356797	-0.162012	0.064078	-0.233719	-0.412039	-0.126904	-0.384029	-0.398581	0.497989	

-0.357971	-0.174190	0.049351	-0.243900	-0.417230	-0.141691	-0.386135	-0.401908	0.478026	

-0.357971	-0.162799	0.060476	-0.239699	-0.417230	-0.133889	-0.383686	-0.401639	0.494183	

-0.357143	-0.156395	0.067859	-0.236321	-0.417230	-0.127765	-0.383000	-0.401639	0.508257	

-0.355334	-0.148861	0.075420	-0.233708	-0.415049	-0.119814	-0.382213	-0.401383	0.523632	

-0.354155	-0.134520	0.089230	-0.229094	-0.407699	-0.107139	-0.373665	-0.401048	0.543690	

-0.352110	-0.121836	0.100055	-0.223013	-0.403715	-0.097247	-0.371803	-0.398732	0.561065	

-0.350667	-0.114842	0.106894	-0.220313	-0.403715	-0.091999	-0.371730	-0.397914	0.573335	

-0.360598	-0.134016	0.093846	-0.220313	-0.403715	-0.102926	-0.374871	-0.403943	0.549217	

-0.371190	-0.143109	0.081153	-0.226976	-0.403715	-0.115163	-0.383005	-0.409045	0.531211	

-0.370431	-0.136205	0.088346	-0.224524	-0.403715	-0.110066	-0.382526	-0.408400	0.544116	

-0.364451	-0.122379	0.102012	-0.224524	-0.403715	-0.110066	-0.377647	-0.392134	0.564447	

-0.362277	-0.114805	0.109886	-0.220460	-0.401204	-0.102220	-0.364861	-0.390903	0.582921	

-0.361548	-0.109223	0.116190	-0.218971	-0.400573	-0.097191	-0.362202	-0.390282	0.595326	

-0.361548	-0.126368	0.104011	-0.230972	-0.400889	-0.114055	-0.381251	-0.391552	0.576276	

-0.359923	-0.117945	0.111933	-0.227244	-0.400889	-0.106482	-0.379706	-0.390172	0.590084	

-0.373316	-0.130581	0.098870	-0.233391	-0.400889	-0.115813	-0.380319	-0.397381	0.567317	

-0.374686	-0.149566	0.085122	-0.233391	-0.400889	-0.129352	-0.391697	-0.402040	0.544022	

-0.379279	-0.167655	0.073602	-0.233391	-0.400889	-0.139282	-0.395298	-0.402474	0.517995	

-0.379279	-0.160512	0.082159	-0.233391	-0.400889	-0.135515	-0.392342	-0.401100	0.531732	

-0.375503	-0.153692	0.089788	-0.229861	-0.399959	-0.128867	-0.390780	-0.399228	0.547779	

-0.373105	-0.146761	0.098031	-0.229861	-0.399959	-0.122893	-0.390530	-0.396737	0.561368	

-0.367927	-0.137253	0.108422	-0.222290	-0.398398	-0.113420	-0.389139	-0.393215	0.578975	

-0.364785	-0.128107	0.117615	-0.222290	-0.398398	-0.107211	-0.388147	-0.391213	0.592327	

-0.363388	-0.121162	0.126374	-0.220034	-0.397402	-0.102752	-0.386956	-0.391213	0.604200	

-0.362688	-0.115922	0.132425	-0.217176	-0.396782	-0.097446	-0.385207	-0.390816	0.616108	

-0.362688	-0.139021	0.121848	-0.226467	-0.401633	-0.111985	-0.389362	-0.391246	0.590299	

-0.355949	-0.123175	0.133428	-0.226467	-0.401633	-0.104417	-0.387519	-0.376927	0.609391	

-0.364699	-0.143786	0.121585	-0.232417	-0.401633	-0.115785	-0.393571	-0.384010	0.588142	

-0.354478	-0.128235	0.131554	-0.232417	-0.401633	-0.106696	-0.392666	-0.379376	0.605518	

-0.349395	-0.115532	0.142604	-0.232417	-0.401633	-0.098016	-0.391632	-0.366702	0.622801	

-0.354810	-0.132749	0.131133	-0.237389	-0.406139	-0.109981	-0.399149	-0.376523	0.604387	

-0.353698	-0.118286	0.143841	-0.229448	-0.395300	-0.098541	-0.394233	-0.375893	0.623293	

-0.351627	-0.112474	0.149037	-0.227217	-0.394106	-0.094062	-0.393852	-0.375306	0.635033	

-0.351014	-0.105028	0.155354	-0.224926	-0.393355	-0.089996	-0.393060	-0.375306	0.645447	

-0.350540	-0.101804	0.158988	-0.224926	-0.393355	-0.087702	-0.392441	-0.375306	0.653508	

-0.348283	-0.094451	0.165905	-0.219939	-0.391239	-0.080441	-0.392048	-0.373814	0.666294	

-0.348283	-0.090523	0.171566	-0.219939	-0.391239	-0.076272	-0.390120	-0.372951	0.674928	

-0.353649	-0.107550	0.153124	-0.229061	-0.391239	-0.090591	-0.391665	-0.374978	0.644523	

-0.353649	-0.126577	0.153124	-0.229061	-0.391239	-0.109293	-0.394046	-0.377398	0.615475	

-0.352445	-0.117621	0.160507	-0.229061	-0.391239	-0.105800	-0.392962	-0.377228	0.625710	

-0.364811	-0.133972	0.142509	-0.229061	-0.391239	-0.117183	-0.399505	-0.386571	0.602351	

-0.363980	-0.125565	0.147605	-0.222420	-0.390187	-0.109708	-0.398286	-0.385629	0.616480	

-0.373513	-0.143160	0.130905	-0.232607	-0.390187	-0.126960	-0.400847	-0.391417	0.593328	

-0.381463	-0.158606	0.122359	-0.238785	-0.394181	-0.135736	-0.405051	-0.397209	0.574021	

-0.387287	-0.177913	0.107143	-0.238785	-0.394181	-0.153552	-0.406742	-0.401747	0.549270	

-0.382335	-0.169915	0.117080	-0.233229	-0.394181	-0.144092	-0.404643	-0.400063	0.566107	

-0.382335	-0.182693	0.102167	-0.243408	-0.400069	-0.158876	-0.409017	-0.403673	0.544448	

-0.379201	-0.172837	0.110319	-0.236483	-0.400069	-0.150910	-0.405385	-0.401009	0.562207	

